date,crop_type,region,price
2022-01-27,soybeans,east,362.8292841669992
2022-01-27,soybeans,west,633.3638002907754
2022-01-27,soybeans,central,523.7022772806544
2022-01-27,potatoes,north,163.00347660602046
2022-01-27,potatoes,south,193.69311552626914
2022-01-27,potatoes,east,148.21787286260576
2022-01-27,potatoes,west,197.41890377338328
2022-01-27,potatoes,central,171.92603661226565
2022-01-28,wheat,north,335.1874330323053
2022-01-28,wheat,south,341.51988040078703
2022-01-28,wheat,east,293.8598947372723
2022-01-28,wheat,west,267.9513771882489
2022-01-28,wheat,central,282.98343256781635
2022-01-28,rice,north,474.3341084190509
2022-01-28,rice,south,387.7880484309081
2022-01-28,rice,east,357.0485350864676
2022-01-28,rice,west,424.4197470793403
2022-01-28,rice,central,452.3995300138309
2022-01-28,corn,north,214.73328426519
2022-01-28,corn,south,226.87752134921587
2022-01-28,corn,east,238.612995970488
2022-01-28,corn,west,226.1265288015255
2022-01-28,corn,central,210.61121830940903
2022-01-28,soybeans,north,505.65799720426907
2022-01-28,soybeans,south,575.9863012425965
2022-01-28,soybeans,east,549.4891522203267
2022-01-28,soybeans,west,488.73538032694665
2022-01-28,soybeans,central,604.4025825014627
2022-01-28,potatoes,north,164.63576140128072
2022-01-28,potatoes,south,170.90456423279136
2022-01-28,potatoes,east,154.1407324049646
2022-01-28,potatoes,west,178.56993023335582
2022-01-28,potatoes,central,134.99599724166828
2022-01-29,wheat,north,375.41747576219774
2022-01-29,wheat,south,259.2009927289086
2022-01-29,wheat,east,277.27870721393737
2022-01-29,wheat,west,329.64044839629776
2022-01-29,wheat,central,304.47692967374604
2022-01-29,rice,north,414.647652976128
2022-01-29,rice,south,405.95490954871156
2022-01-29,rice,east,395.1517067189869
2022-01-29,rice,west,442.31361558606346
2022-01-29,rice,central,426.64207111279245
2022-01-29,corn,north,233.3294952651146
2022-01-29,corn,south,216.08059475669864
2022-01-29,corn,east,205.4270711409244
2022-01-29,corn,west,230.9636713696146
2022-01-29,corn,central,175.08580140681775
2022-01-29,soybeans,north,397.5483347968192
2022-01-29,soybeans,south,450.8128494913235
2022-01-29,soybeans,east,517.4955332821879
2022-01-29,soybeans,west,556.8840116839575
2022-01-29,soybeans,central,392.75522664773297
2022-01-29,potatoes,north,160.58485227206364
2022-01-29,potatoes,south,155.07091048765827
2022-01-29,potatoes,east,162.97347195423532
2022-01-29,potatoes,west,130.10302731227452
2022-01-29,potatoes,central,202.8175487239745
2022-01-30,wheat,north,323.26734084812585
2022-01-30,wheat,south,282.99997809889703
2022-01-30,wheat,east,326.3907557306192
2022-01-30,wheat,west,370.38662332517384
2022-01-30,wheat,central,280.7614958872024
2022-01-30,rice,north,365.40584601133367
2022-01-30,rice,south,424.55522686902464
2022-01-30,rice,east,428.22153354193085
2022-01-30,rice,west,460.1044462184844
2022-01-30,rice,central,493.00902821224804
2022-01-30,corn,north,231.56871916601273
2022-01-30,corn,south,185.0039120004338
2022-01-30,corn,east,191.80586698255294
2022-01-30,corn,west,197.66470948479136
2022-01-30,corn,central,231.51876733523952
2022-01-30,soybeans,north,569.6152960523176
2022-01-30,soybeans,south,604.7818863610763
2022-01-30,soybeans,east,567.0057144203807
2022-01-30,soybeans,west,503.3358843956429
2022-01-30,soybeans,central,526.4643171748107
2022-01-30,potatoes,north,137.56499144406314
2022-01-30,potatoes,south,171.2299782648312
2022-01-30,potatoes,east,151.02350283887372
2022-01-30,potatoes,west,180.834613409564
2022-01-30,potatoes,central,170.7813315170886
2022-01-31,wheat,north,385.4662964777273
2022-01-31,wheat,south,336.4449906939255
2022-01-31,wheat,east,335.8404543703652
2022-01-31,wheat,west,316.9968557829883
2022-01-31,wheat,central,310.4726169868885
2022-01-31,rice,north,419.3847709265638
2022-01-31,rice,south,473.5356030335785
2022-01-31,rice,east,372.4598442315095
2022-01-31,rice,west,433.24662098564374
2022-01-31,rice,central,358.7813156012964
2022-01-31,corn,north,223.28879615651348
2022-01-31,corn,south,205.38981392387126
2022-01-31,corn,east,226.10110120719202
2022-01-31,corn,west,199.27710361847102
2022-01-31,corn,central,209.72840747744075
2022-01-31,soybeans,north,572.1805853966233
2022-01-31,soybeans,south,544.9246258056082
2022-01-31,soybeans,east,621.1757936542217
2022-01-31,soybeans,west,512.2359002989521
2022-01-31,soybeans,central,507.5840450811796
2022-01-31,potatoes,north,181.41249351736317
2022-01-31,potatoes,south,155.51704972166422
2022-01-31,potatoes,east,154.77388989538574
2022-01-31,potatoes,west,167.63008219261172
2022-01-31,potatoes,central,158.79975601439182
2022-02-01,wheat,north,313.47353796045996
2022-02-01,wheat,south,301.13156883002716
2022-02-01,wheat,east,367.63223043467025
2022-02-01,wheat,west,318.67957947718224
2022-02-01,wheat,central,305.36518306705574
2022-02-01,rice,north,418.59723199842676
2022-02-01,rice,south,446.71642510308027
2022-02-01,rice,east,494.4454504077777
2022-02-01,rice,west,424.1090530166536
2022-02-01,rice,central,394.18356471272733
2022-02-01,corn,north,257.092951654842
2022-02-01,corn,south,218.62633598024746
2022-02-01,corn,east,213.41758834848798
2022-02-01,corn,west,217.25195822820737
2022-02-01,corn,central,188.8375889514746
2022-02-01,soybeans,north,536.8076419864445
2022-02-01,soybeans,south,580.2184989266952
2022-02-01,soybeans,east,605.0519080611643
2022-02-01,soybeans,west,519.9394484553673
2022-02-01,soybeans,central,549.3916746774718
2022-02-01,potatoes,north,181.80440060212507
2022-02-01,potatoes,south,162.3839810603185
2022-02-01,potatoes,east,173.4162868151091
2022-02-01,potatoes,west,168.6412253258721
2022-02-01,potatoes,central,151.03040516816347
2022-02-02,wheat,north,294.5082120546617
2022-02-02,wheat,south,358.55451114079665
2022-02-02,wheat,east,237.4959086963803
2022-02-02,wheat,west,302.5327953318997
2022-02-02,wheat,central,278.9731637396001
2022-02-02,rice,north,478.1363413549271
2022-02-02,rice,south,491.2771261347732
2022-02-02,rice,east,400.96883764028416
2022-02-02,rice,west,551.8016291573942
2022-02-02,rice,central,491.81466971981587
2022-02-02,corn,north,220.40147298961114
2022-02-02,corn,south,248.5609517787172
2022-02-02,corn,east,202.26982986167314
2022-02-02,corn,west,210.16191873734564
2022-02-02,corn,central,226.15199212208125
2022-02-02,soybeans,north,502.9553488176261
2022-02-02,soybeans,south,470.9526282298287
2022-02-02,soybeans,east,489.6659568531152
2022-02-02,soybeans,west,529.7225802365518
2022-02-02,soybeans,central,565.7098607223112
2022-02-02,potatoes,north,156.627739029712
2022-02-02,potatoes,south,135.52243166296896
2022-02-02,potatoes,east,169.7292524690684
2022-02-02,potatoes,west,182.74716267753692
2022-02-02,potatoes,central,151.4070736597773
2022-02-03,wheat,north,378.8769360096609
2022-02-03,wheat,south,353.08576628642425
2022-02-03,wheat,east,290.61425368888837
2022-02-03,wheat,west,303.81162976930705
2022-02-03,wheat,central,314.6921351862294
2022-02-03,rice,north,425.1209293187604
2022-02-03,rice,south,327.5286520334901
2022-02-03,rice,east,400.5233129281441
2022-02-03,rice,west,409.16566272187845
2022-02-03,rice,central,515.0349873247814
2022-02-03,corn,north,221.4876571109469
2022-02-03,corn,south,199.29019616029316
2022-02-03,corn,east,207.07566547137495
2022-02-03,corn,west,225.77931056226268
2022-02-03,corn,central,208.3875975544654
2022-02-03,soybeans,north,509.7400947426312
2022-02-03,soybeans,south,511.480133882875
2022-02-03,soybeans,east,567.4068172033503
2022-02-03,soybeans,west,466.6220863215804
2022-02-03,soybeans,central,482.58436590702564
2022-02-03,potatoes,north,147.36207797391648
2022-02-03,potatoes,south,144.49602189357836
2022-02-03,potatoes,east,149.0515263901423
2022-02-03,potatoes,west,176.99750912998843
2022-02-03,potatoes,central,179.26330182481684
2022-02-04,wheat,north,334.34568650267926
2022-02-04,wheat,south,332.4937688194625
2022-02-04,wheat,east,303.6935611327935
2022-02-04,wheat,west,257.7616690034248
2022-02-04,wheat,central,330.18397240991794
2022-02-04,rice,north,446.9239301990788
2022-02-04,rice,south,404.76446474086816
2022-02-04,rice,east,387.30035975490904
2022-02-04,rice,west,378.73560102311876
2022-02-04,rice,central,441.27753031001737
2022-02-04,corn,north,218.7783816912065
2022-02-04,corn,south,242.92305057159385
2022-02-04,corn,east,199.52285349668276
2022-02-04,corn,west,210.7528330684049
2022-02-04,corn,central,217.37430735343804
2022-02-04,soybeans,north,512.6726320121339
2022-02-04,soybeans,south,588.0194656969377
2022-02-04,soybeans,east,609.672383168493
2022-02-04,soybeans,west,482.5253263854681
2022-02-04,soybeans,central,517.6514986298101
2022-02-04,potatoes,north,184.30802610095003
2022-02-04,potatoes,south,168.0103086224433
2022-02-04,potatoes,east,164.65842081262468
2022-02-04,potatoes,west,168.30450341525662
2022-02-04,potatoes,central,173.42544198420933
2022-02-05,wheat,north,338.82804518638875
2022-02-05,wheat,south,333.1021148702268
2022-02-05,wheat,east,326.4482892401595
2022-02-05,wheat,west,370.1064622206593
2022-02-05,wheat,central,317.45153021682154
2022-02-05,rice,north,434.90180787227825
2022-02-05,rice,south,502.33614730151726
2022-02-05,rice,east,449.0121692836377
2022-02-05,rice,west,431.95254869649494
2022-02-05,rice,central,462.27591096198654
2022-02-05,corn,north,222.3658285042803
2022-02-05,corn,south,201.35386877424375
2022-02-05,corn,east,222.75310596988535
2022-02-05,corn,west,199.8394653460442
2022-02-05,corn,central,257.1424246840019
2022-02-05,soybeans,north,556.5389808903353
2022-02-05,soybeans,south,492.56281658493225
2022-02-05,soybeans,east,522.2181765853799
2022-02-05,soybeans,west,584.8476574592811
2022-02-05,soybeans,central,484.2506084851618
2022-02-05,potatoes,north,207.430075826372
2022-02-05,potatoes,south,139.33748818613938
2022-02-05,potatoes,east,178.16247573330648
2022-02-05,potatoes,west,155.13296687734965
2022-02-05,potatoes,central,149.87798464938635
2022-02-06,wheat,north,344.33377668522536
2022-02-06,wheat,south,311.9290762574892
2022-02-06,wheat,east,378.768711730423
2022-02-06,wheat,west,280.9737091291109
2022-02-06,wheat,central,345.1358642302466
2022-02-06,rice,north,423.69260748706296
2022-02-06,rice,south,448.5919865125963
2022-02-06,rice,east,458.0818699716712
2022-02-06,rice,west,360.2398218642141
2022-02-06,rice,central,445.8789053583974
2022-02-06,corn,north,241.5659358479563
2022-02-06,corn,south,228.0016618185449
2022-02-06,corn,east,209.80843765997886
2022-02-06,corn,west,187.04322128974118
2022-02-06,corn,central,228.90708312658606
2022-02-06,soybeans,north,646.778142827869
2022-02-06,soybeans,south,580.6501862332912
2022-02-06,soybeans,east,607.6543948986464
2022-02-06,soybeans,west,595.4170131514771
2022-02-06,soybeans,central,523.1972496102181
2022-02-06,potatoes,north,164.85975556394922
2022-02-06,potatoes,south,177.5713996822609
2022-02-06,potatoes,east,137.57166930504278
2022-02-06,potatoes,west,174.02961640911522
2022-02-06,potatoes,central,183.94971983854376
2022-02-07,wheat,north,325.7000520674998
2022-02-07,wheat,south,354.03095767324174
2022-02-07,wheat,east,309.2323577582293
2022-02-07,wheat,west,328.6331799955102
2022-02-07,wheat,central,318.44026744203126
2022-02-07,rice,north,456.5798321765416
2022-02-07,rice,south,431.94597936600445
2022-02-07,rice,east,363.34193823167993
2022-02-07,rice,west,405.16173098212704
2022-02-07,rice,central,521.3007851919037
2022-02-07,corn,north,230.64100585367845
2022-02-07,corn,south,172.46626633154077
2022-02-07,corn,east,244.61547046257718
2022-02-07,corn,west,193.09348359438926
2022-02-07,corn,central,237.75259602219185
2022-02-07,soybeans,north,616.1446835311531
2022-02-07,soybeans,south,551.1843366516772
2022-02-07,soybeans,east,491.2417238184111
2022-02-07,soybeans,west,506.6138701712856
2022-02-07,soybeans,central,579.9703398966525
2022-02-07,potatoes,north,145.1039036562538
2022-02-07,potatoes,south,154.165678168387
2022-02-07,potatoes,east,172.08632858673175
2022-02-07,potatoes,west,153.03160291237583
2022-02-07,potatoes,central,186.94760368373252
2022-02-08,wheat,north,293.94391778802134
2022-02-08,wheat,south,220.14315932841816
2022-02-08,wheat,east,302.46707700357365
2022-02-08,wheat,west,338.1639067457996
2022-02-08,wheat,central,356.30864308710926
2022-02-08,rice,north,419.46304007865865
2022-02-08,rice,south,425.1988973809822
2022-02-08,rice,east,435.97207268766834
2022-02-08,rice,west,513.5005997335245
2022-02-08,rice,central,453.8867976662238
2022-02-08,corn,north,207.88635537180846
2022-02-08,corn,south,263.52558584097346
2022-02-08,corn,east,218.90648336564104
2022-02-08,corn,west,173.2822349221018
2022-02-08,corn,central,188.33685400855597
2022-02-08,soybeans,north,577.1697133399767
2022-02-08,soybeans,south,449.50075677874236
2022-02-08,soybeans,east,573.8796432967547
2022-02-08,soybeans,west,504.01628407478614
2022-02-08,soybeans,central,611.0337714121054
2022-02-08,potatoes,north,166.7431967144869
2022-02-08,potatoes,south,137.14953065176718
2022-02-08,potatoes,east,178.98894884433588
2022-02-08,potatoes,west,186.35851331986
2022-02-08,potatoes,central,143.05648967546216
2022-02-09,wheat,north,302.2152627420427
2022-02-09,wheat,south,345.10251913578344
2022-02-09,wheat,east,350.99522687499314
2022-02-09,wheat,west,405.92080000834153
2022-02-09,wheat,central,357.8692144597293
2022-02-09,rice,north,543.3105147264722
2022-02-09,rice,south,438.97638316967505
2022-02-09,rice,east,454.9336174164955
2022-02-09,rice,west,413.23474165825843
2022-02-09,rice,central,415.22934839752
2022-02-09,corn,north,222.28539254292468
2022-02-09,corn,south,206.30245981027133
2022-02-09,corn,east,162.89333694041895
2022-02-09,corn,west,204.4558353254449
2022-02-09,corn,central,242.64935021108317
2022-02-09,soybeans,north,551.6448626022736
2022-02-09,soybeans,south,551.9515759874889
2022-02-09,soybeans,east,505.846794363147
2022-02-09,soybeans,west,565.8916953302833
2022-02-09,soybeans,central,638.4950740071816
2022-02-09,potatoes,north,187.31044406380528
2022-02-09,potatoes,south,170.3083514991654
2022-02-09,potatoes,east,150.2707774850934
2022-02-09,potatoes,west,193.33180086108126
2022-02-09,potatoes,central,181.70029043509953
2022-02-10,wheat,north,280.44067298671933
2022-02-10,wheat,south,271.35671523875055
2022-02-10,wheat,east,282.264790364496
2022-02-10,wheat,west,312.93734519982434
2022-02-10,wheat,central,358.873968326674
2022-02-10,rice,north,477.4526240066179
2022-02-10,rice,south,453.8725732510459
2022-02-10,rice,east,432.7529944881505
2022-02-10,rice,west,542.9986983966896
2022-02-10,rice,central,440.40956905064746
2022-02-10,corn,north,217.54991637736188
2022-02-10,corn,south,208.31962397250848
2022-02-10,corn,east,268.0030457306099
2022-02-10,corn,west,235.27967601220993
2022-02-10,corn,central,196.75612826183848
2022-02-10,soybeans,north,485.39021533345397
2022-02-10,soybeans,south,456.4724343122084
2022-02-10,soybeans,east,543.3379784993285
2022-02-10,soybeans,west,466.43368617461294
2022-02-10,soybeans,central,484.58701462620485
2022-02-10,potatoes,north,182.17844035384707
2022-02-10,potatoes,south,179.2594445504196
2022-02-10,potatoes,east,189.14177147996898
2022-02-10,potatoes,west,140.39355135247345
2022-02-10,potatoes,central,148.09656056737504
2022-02-11,wheat,north,309.0451589460402
2022-02-11,wheat,south,383.8592229836105
2022-02-11,wheat,east,331.8472438132946
2022-02-11,wheat,west,389.85913960867435
2022-02-11,wheat,central,350.4650088518281
2022-02-11,rice,north,434.75493135679943
2022-02-11,rice,south,464.9296210323955
2022-02-11,rice,east,363.6575268017571
2022-02-11,rice,west,349.37364971768926
2022-02-11,rice,central,451.0975887792599
2022-02-11,corn,north,220.16566609351162
2022-02-11,corn,south,262.35943413753915
2022-02-11,corn,east,189.532961366687
2022-02-11,corn,west,228.03736989599028
2022-02-11,corn,central,235.13467098223245
2022-02-11,soybeans,north,568.4643612405887
