date,crop_type,region,yield,demand
2022-01-19,potatoes,east,18.059982554391627,17333.878246761058
2022-01-19,potatoes,west,24.194481275049668,24301.09325075162
2022-01-19,potatoes,central,24.786405362096595,18949.963035271936
2022-01-20,wheat,north,3.1227596059190845,3730.086791553675
2022-01-20,wheat,south,3.387156899350303,3264.255792544155
2022-01-20,wheat,east,3.3021920293991682,3717.80503710241
2022-01-20,wheat,west,4.188529548971508,3073.343385609957
2022-01-20,wheat,central,3.561059143412055,3093.714679343602
2022-01-20,rice,north,4.21539727377213,5128.9345956954285
2022-01-20,rice,south,3.8620008010198488,3430.0362214123006
2022-01-20,rice,east,3.5840627979678112,5440.9268657600705
2022-01-20,rice,west,4.356897664929369,3834.545475751707
2022-01-20,rice,central,3.9470551658288877,4213.108068067436
2022-01-20,corn,north,5.036230897712397,6445.253726433164
2022-01-20,corn,south,5.4916544562044045,3154.9021068676116
2022-01-20,corn,east,5.236268593560291,2470.2482291285473
2022-01-20,corn,west,6.861842471879957,3721.1984828372792
2022-01-20,corn,central,6.388910152663657,8808.871071756956
2022-01-20,soybeans,north,2.986629791059233,2492.170997370905
2022-01-20,soybeans,south,3.4313700247336576,6064.808528574787
2022-01-20,soybeans,east,3.012138310143936,2502.260767647144
2022-01-20,soybeans,west,2.7315738715044025,2882.808526833937
2022-01-20,soybeans,central,3.444276563688301,5037.712514166305
2022-01-20,potatoes,north,22.50066947797171,36042.19938354513
2022-01-20,potatoes,south,19.135561557883097,30969.970135639687
2022-01-20,potatoes,east,20.943716777196563,28536.020806197976
2022-01-20,potatoes,west,19.480638606878955,25465.45619973318
2022-01-20,potatoes,central,18.397801506546568,21668.15946615146
2022-01-21,wheat,north,3.5097129505727844,4329.2601353459295
2022-01-21,wheat,south,3.825549569828093,3192.9730858292896
2022-01-21,wheat,east,2.7629570037934825,2084.7625031591815
2022-01-21,wheat,west,3.3930429709052334,3389.608067205578
2022-01-21,wheat,central,3.0032058981230825,2849.876059482068
2022-01-21,rice,north,4.074307974895733,3520.330778149567
2022-01-21,rice,south,4.029222081171498,4870.991985274473
2022-01-21,rice,east,3.9128987574678478,5034.302526553282
2022-01-21,rice,west,4.303722424216085,4417.866033912888
2022-01-21,rice,central,3.9270498739851414,5667.750169570338
2022-01-21,corn,north,6.048316941922294,3976.7276584957135
2022-01-21,corn,south,5.859458292026085,5519.036434674335
2022-01-21,corn,east,5.748326184569577,4512.167630008068
2022-01-21,corn,west,5.3545755246430335,2356.2221389542096
2022-01-21,corn,central,5.549380575347855,5411.7325977562805
2022-01-21,soybeans,north,3.224529346660642,3106.7558225612293
2022-01-21,soybeans,south,3.148236538066822,4577.645872127639
2022-01-21,soybeans,east,2.704981834776336,3216.882079141936
2022-01-21,soybeans,west,3.02783903595605,2097.5171819113016
2022-01-21,soybeans,central,3.223328893269523,5016.233935227892
2022-01-21,potatoes,north,17.839722411995638,24374.59306715529
2022-01-21,potatoes,south,22.578294283779737,26521.126259027766
2022-01-21,potatoes,east,19.99571529020344,18637.101822695582
2022-01-21,potatoes,west,22.636624675662617,16121.084905418527
2022-01-21,potatoes,central,19.78020756013983,17571.509374347057
2022-01-22,wheat,north,2.640331542956663,3502.72873984331
2022-01-22,wheat,south,2.6974674513365633,4222.550517184529
2022-01-22,wheat,east,3.2373269008282763,4736.122037409686
2022-01-22,wheat,west,3.305513023244492,2820.743584208471
2022-01-22,wheat,central,2.930478855152371,1946.1742909183456
2022-01-22,rice,north,4.570104882216679,4763.264359670503
2022-01-22,rice,south,3.5820272297628684,1681.6478412736567
2022-01-22,rice,east,4.267393208985677,4681.118321648345
2022-01-22,rice,west,3.7755537615363255,3608.3693115625974
2022-01-22,rice,central,4.015765206631931,3454.317255865048
2022-01-22,corn,north,5.934693956133237,3095.4715595926214
2022-01-22,corn,south,5.398476893074137,6230.274385353246
2022-01-22,corn,east,5.679551689344627,4771.901103199493
2022-01-22,corn,west,6.501083668626789,4219.365498340483
2022-01-22,corn,central,5.565944449838761,769.8888724897837
2022-01-22,soybeans,north,3.2583421849083316,3231.446292156261
2022-01-22,soybeans,south,2.6673377250900736,4085.495787734572
2022-01-22,soybeans,east,3.1663602838551284,4744.40384329495
2022-01-22,soybeans,west,3.4405320225648124,2968.735730110941
2022-01-22,soybeans,central,2.2638109365352586,1854.8226620271296
2022-01-22,potatoes,north,19.76725496699751,22547.169039537384
2022-01-22,potatoes,south,22.71838551729848,15913.87392659739
2022-01-22,potatoes,east,21.042779054460382,22947.94113495844
2022-01-22,potatoes,west,22.276078613656495,27395.65796535726
2022-01-22,potatoes,central,20.18160453930255,27610.04887547195
2022-01-23,wheat,north,3.259378650730997,3161.4466331322656
2022-01-23,wheat,south,3.1810925323559864,2986.721018638521
2022-01-23,wheat,east,3.608754910703101,2658.2277192622355
2022-01-23,wheat,west,3.3136115452793433,2491.6234589659985
2022-01-23,wheat,central,3.340490901925495,3113.52569856293
2022-01-23,rice,north,4.131072268649253,4586.35630594923
2022-01-23,rice,south,4.098444085183377,5221.726737493416
2022-01-23,rice,east,4.122161700737991,3128.911647937958
2022-01-23,rice,west,4.47848164249258,6483.975148705702
2022-01-23,rice,central,4.127148267958873,3791.45807782519
2022-01-23,corn,north,6.095899029579981,6056.823168914967
2022-01-23,corn,south,7.153744861668852,5550.136348584044
2022-01-23,corn,east,6.440304034998125,1756.450735985906
2022-01-23,corn,west,5.731085916123199,7251.047952212708
2022-01-23,corn,central,6.635856471871526,8102.733574855485
2022-01-23,soybeans,north,2.8928971377020227,2648.741632278828
2022-01-23,soybeans,south,2.4012789548138405,2449.5379746458316
2022-01-23,soybeans,east,2.7119355484140133,3131.6937200078123
2022-01-23,soybeans,west,2.4517459944695723,1302.4563307305903
2022-01-23,soybeans,central,2.9099560422594815,2448.100031724259
2022-01-23,potatoes,north,21.58233170129582,26724.956833562337
2022-01-23,potatoes,south,25.154144459207377,15688.971255990818
2022-01-23,potatoes,east,22.24694194232682,24206.171824412977
2022-01-23,potatoes,west,21.07065294485662,12495.433625898502
2022-01-23,potatoes,central,23.32941333998008,26593.874696285493
2022-01-24,wheat,north,2.524287544676664,2497.296739725459
2022-01-24,wheat,south,3.317252945865913,1709.9127135836193
2022-01-24,wheat,east,3.490721938688227,4710.456303925391
2022-01-24,wheat,west,2.761698842668486,2153.0826304253287
2022-01-24,wheat,central,3.6115712171428633,2733.685903100564
2022-01-24,rice,north,4.467461133722415,4736.271661697758
2022-01-24,rice,south,4.141736577044972,5568.942574211641
2022-01-24,rice,east,4.594627483329614,3194.4306290364075
2022-01-24,rice,west,5.302400007253277,5400.515378137657
2022-01-24,rice,central,4.3997782627520055,4965.787517811158
2022-01-24,corn,north,6.089120444839812,7355.2415019255495
2022-01-24,corn,south,5.668701226153047,5968.759564376355
2022-01-24,corn,east,5.436690131147147,4838.065141966979
2022-01-24,corn,west,6.43499217153441,4837.331194200527
2022-01-24,corn,central,5.432982872752543,5573.388345107548
2022-01-24,soybeans,north,3.0464808675186443,2066.6055713182964
2022-01-24,soybeans,south,2.880349860102577,355.9964231692907
2022-01-24,soybeans,east,3.169716685402447,3584.847954026822
2022-01-24,soybeans,west,3.1257604977883404,3973.4056434408835
2022-01-24,soybeans,central,3.3386718086002514,971.9550361490515
2022-01-24,potatoes,north,20.504012975739094,14292.953534326673
2022-01-24,potatoes,south,21.02286146819394,24927.779745160224
2022-01-24,potatoes,east,19.491239774796398,31522.181035508816
2022-01-24,potatoes,west,20.64601407362938,20774.8062280222
2022-01-24,potatoes,central,22.421145589425198,17524.347608976743
2022-01-25,wheat,north,3.496361395047883,3304.5197782566997
2022-01-25,wheat,south,2.950583275886234,4167.589486510929
2022-01-25,wheat,east,3.5329655791988013,2848.3148161260838
2022-01-25,wheat,west,3.6909413257380246,2806.010084374549
2022-01-25,wheat,central,3.384695576337795,2894.5136171272197
2022-01-25,rice,north,5.147112183625785,3675.0453952555554
2022-01-25,rice,south,3.998413610157503,4145.5596084682775
2022-01-25,rice,east,3.794352042390658,5643.732650527283
2022-01-25,rice,west,3.5629011258337537,3908.2309776093493
2022-01-25,rice,central,4.982103815963754,4604.928412189196
2022-01-25,corn,north,6.348843762084293,5793.044515776186
2022-01-25,corn,south,5.925790541271012,3146.848148758082
2022-01-25,corn,east,6.125743830531056,7748.655111243315
2022-01-25,corn,west,5.2882438355216985,5164.757212338527
2022-01-25,corn,central,7.416315280404783,7014.766498114295
2022-01-25,soybeans,north,3.072829322440717,6016.391691695031
2022-01-25,soybeans,south,3.0668147332264897,3341.680679517535
2022-01-25,soybeans,east,3.253799042933415,2519.9459431477294
2022-01-25,soybeans,west,3.1795487449087463,2772.8613169394525
2022-01-25,soybeans,central,3.10154651128981,4170.133846119294
2022-01-25,potatoes,north,19.95591314522255,20634.037487607147
2022-01-25,potatoes,south,22.69038855769377,12899.862703095177
2022-01-25,potatoes,east,25.746890835354957,32847.07694471718
2022-01-25,potatoes,west,24.58413475719211,19656.41148635866
2022-01-25,potatoes,central,25.121014571088644,39238.75679079332
2022-01-26,wheat,north,3.093026152563589,4095.211226547927
2022-01-26,wheat,south,2.9370873007039946,2542.940262984148
2022-01-26,wheat,east,3.2186630289674913,4455.611029873267
2022-01-26,wheat,west,3.277829812133001,3344.555456730269
2022-01-26,wheat,central,3.6163351740377387,4541.509805089113
2022-01-26,rice,north,3.6106380315147795,4135.6964550888
2022-01-26,rice,south,5.010996765491812,3738.6696273082907
2022-01-26,rice,east,4.277546757653936,3451.7024080684478
2022-01-26,rice,west,4.1606885494217725,5446.29240344068
2022-01-26,rice,central,3.90633759827819,3514.0139582430356
2022-01-26,corn,north,4.9871020088365,4383.191190267121
2022-01-26,corn,south,6.46798426808139,4614.66892288511
2022-01-26,corn,east,6.019868358695499,6784.871542217215
2022-01-26,corn,west,5.20516566174514,8425.900827586565
2022-01-26,corn,central,5.202107194042761,3536.0809981068846
2022-01-26,soybeans,north,2.9401967283835453,2961.559718565287
2022-01-26,soybeans,south,3.5501298185661185,5054.1997098178135
2022-01-26,soybeans,east,2.9633774445956207,2892.5751938534904
2022-01-26,soybeans,west,2.5850449843506453,2935.8654172377655
2022-01-26,soybeans,central,2.96759058427438,2021.7658749975644
2022-01-26,potatoes,north,21.138443988906378,23854.56766421887
2022-01-26,potatoes,south,15.870470398342428,14979.450142950154
2022-01-26,potatoes,east,21.613113639954225,28004.521964436368
2022-01-26,potatoes,west,21.2292561785238,28791.452979965994
2022-01-26,potatoes,central,23.244035548656367,41301.608353832984
2022-01-27,wheat,north,3.8733498159285054,4546.886429360363
2022-01-27,wheat,south,3.6372046840058907,3992.7010506172473
2022-01-27,wheat,east,3.181039569831667,3366.542816353146
2022-01-27,wheat,west,2.9072211896401057,2599.201430662343
2022-01-27,wheat,central,4.110152868259519,4527.518970278591
2022-01-27,rice,north,4.3843943221739,3995.847442561183
2022-01-27,rice,south,4.364654671545111,4585.236867659577
2022-01-27,rice,east,4.348068352795147,6066.7695966845
2022-01-27,rice,west,4.444920369853693,3102.719904392813
2022-01-27,rice,central,4.295662782829948,5764.622956426285
2022-01-27,corn,north,5.649253636320526,7881.468761407213
2022-01-27,corn,south,5.6653168536739615,5464.648168918657
2022-01-27,corn,east,5.973423069853289,2171.001968467541
2022-01-27,corn,west,5.667374969771302,4633.94843505061
2022-01-27,corn,central,5.565840071889512,7731.499337971109
2022-01-27,soybeans,north,3.083480383578739,3062.326417126021
2022-01-27,soybeans,south,2.9732146673586826,2081.872651103632
2022-01-27,soybeans,east,3.509877960264041,2978.36844899016
2022-01-27,soybeans,west,2.242195307701963,2807.6455913986056
2022-01-27,soybeans,central,3.3840280921864907,3939.0766183069386
2022-01-27,potatoes,north,24.508500530191178,22751.740286437136
2022-01-27,potatoes,south,17.274395166528024,15373.394212603185
2022-01-27,potatoes,east,21.04610112491405,18572.60663852842
2022-01-27,potatoes,west,20.98343935702575,15176.83790640757
2022-01-27,potatoes,central,18.725538761359882,27800.172787555424
2022-01-28,wheat,north,3.0231517280897173,2730.824623041232
2022-01-28,wheat,south,2.914068944860531,3978.134098813519
2022-01-28,wheat,east,3.852547221893442,5610.829800730164
2022-01-28,wheat,west,3.5848577188432356,4658.498477552547
2022-01-28,wheat,central,3.6949624735651043,3216.5162160686173
2022-01-28,rice,north,4.686271544802795,5253.86819504033
2022-01-28,rice,south,3.8773497278825015,3849.20527952577
2022-01-28,rice,east,4.141580789288129,3018.7545095949786
2022-01-28,rice,west,4.584738018047861,5030.86871717258
2022-01-28,rice,central,3.836667679014321,2479.5925213099385
2022-01-28,corn,north,6.438410602288519,8732.44087232566
2022-01-28,corn,south,5.865472009629847,5047.912083881768
2022-01-28,corn,east,5.784641542284096,6133.732492882176
2022-01-28,corn,west,6.437185505949855,6984.258480168318
2022-01-28,corn,central,6.276903340933528,5789.3668926053
2022-01-28,soybeans,north,2.9491473712949308,3468.2213160076817
2022-01-28,soybeans,south,3.4142953247348395,2927.8569243831103
2022-01-28,soybeans,east,2.728827296868789,3442.113251565589
2022-01-28,soybeans,west,3.248039080227623,1936.5006994375071
2022-01-28,soybeans,central,3.2410527098697717,3363.933573498102
2022-01-28,potatoes,north,21.177712070663016,33496.336090917575
2022-01-28,potatoes,south,22.56693874841992,15794.61402926999
2022-01-28,potatoes,east,19.119992315935338,15232.448727355644
2022-01-28,potatoes,west,23.873588312055166,27554.235641982308
2022-01-28,potatoes,central,21.450112236549955,22605.72705002316
2022-01-29,wheat,north,3.115408685977961,3443.1155030306095
2022-01-29,wheat,south,3.632074844720647,4165.104125651771
2022-01-29,wheat,east,3.0557056073225533,3637.5621924942147
2022-01-29,wheat,west,2.8242452300566496,3764.4645756884943
2022-01-29,wheat,central,2.77553888829966,3116.779174136407
2022-01-29,rice,north,4.648600450323373,4312.1473177522585
2022-01-29,rice,south,3.8217765422207157,4592.904460472065
2022-01-29,rice,east,5.152111093474714,8088.631931394467
2022-01-29,rice,west,3.4704801041162483,3332.3892707297114
2022-01-29,rice,central,5.126541705151076,3627.752168165299
2022-01-29,corn,north,6.153779163353403,8197.598149796257
2022-01-29,corn,south,5.968322030260772,5752.779964404965
2022-01-29,corn,east,5.698205893614596,1984.110370022357
2022-01-29,corn,west,6.267150883143798,7860.426736848337
2022-01-29,corn,central,6.00392626717622,5039.704980013654
2022-01-29,soybeans,north,3.406594002449413,3314.070961493589
2022-01-29,soybeans,south,3.1031370319801295,3412.1911692834433
2022-01-29,soybeans,east,3.1142048978828525,3292.181408626778
2022-01-29,soybeans,west,2.9565314166876577,3585.7863924869735
2022-01-29,soybeans,central,3.050619515184123,2652.0685489870025
2022-01-29,potatoes,north,22.589480947373726,26066.719042939407
2022-01-29,potatoes,south,18.167112382405442,16752.54828436135
2022-01-29,potatoes,east,18.96039572252661,23162.83744699978
2022-01-29,potatoes,west,23.543793818089256,27890.219367877155
2022-01-29,potatoes,central,22.289385863654264,16034.279609153895
2022-01-30,wheat,north,3.2356195408025137,4289.767027619914
2022-01-30,wheat,south,3.302341643542063,2771.3613222771455
2022-01-30,wheat,east,3.4108374825719174,4237.683630510477
2022-01-30,wheat,west,3.118346218017242,3461.9449194184767
2022-01-30,wheat,central,3.039715441836634,4715.982034022486
2022-01-30,rice,north,4.481094830053621,4180.683152563814
2022-01-30,rice,south,3.9650236045596965,3549.5088019363507
